74171658,2453011344,1544704202
3D3FDE03CC045A71BE75E946C04C651648C69A0E,381434829,0
5303CA1551F3509B271D3AE1F251A1041A918726,234617501,0
67E28A93196CB461AD90947CCC049C6795237A5C,208555744,0
8FA71EE94D71130B14882609FAF639EA9CE5B70F,634168048,0
EB7B7A3089B3CA734F52F14294ADCA3D47BC0A39,17033444,2419163261
