101870,504641,278437,54561,135147,416610,180224,9352244,15000963,13972281,14952706,17159109,14460697,33016,58514,192235,16384,16384,262144,283792,214971,198993,304725,178501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544054411,1544058011,1544061611,1544066111,1544068811,1544072411,1544076011,1544079611,1543996813,1544000411,1544004012,1544007611,1544011212,1544014811,1544018411,1544022911,1544026511,1544031911,1544032811,1544036411,1544040011,1544043611,1544047211,1544050811
124951248,103679567,97692429,107281031,93710222,11023734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96464096,105643445,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455668,1844465602,0,0
1543622409,1543708809,1543800609,1543881609,1543968012,1544054411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543421647,1543450447,1543536847,0
0,0,0,0,0,0,0,0,0,0,202107541,538338231
0,0,0,0,0,0,0,0,0,0,1845921270,0
0,0,0,0,0,0,0,0,0,0,1543421647,1543622409
